Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Malaysia Open,2013-02-26,2013-03-03,3,Mayr P.,Wang Q.,193.0,186.0,6-3,6-2,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Hsieh S.W.,Zhang S.,23.0,122.0,6-2,6-2,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Morita A.,Kumkhum L.,55.0,147.0,6-7,6-4,6-1,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Pliskova Ka.,Mayr P.,127.0,193.0,7-5,6-1,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Pavlyuchenkova A.,Barty A.,29.0,199.0,6-2,6-0,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Hsieh S.W.,Mattek-Sands B.,23.0,197.0,5-7,2-6,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Morita A.,Pliskova Ka.,55.0,127.0,0-6,2-6,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Mattek-Sands B.,Pavlyuchenkova A.,197.0,29.0,6-4,6-1,,Completed
Malaysia Open,2013-02-26,2013-03-03,3,Pliskova Ka.,Mattek-Sands B.,127.0,197.0,1-6,7-5,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Larsson J.,Babos T.,69.0,117.0,6-7,6-2,6-0,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Halep S.,Davis L.,56.0,72.0,6-2,6-0,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,King V.,Soler Espinosa S.,113.0,68.0,7-6,2-6,1-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Pervak K.,Zheng J.,93.0,42.0,6-1,6-2,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Mladenovic K.,Scheepers C.,51.0,60.0,4-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Burdette M.,Craybas J.,125.0,210.0,6-3,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Minella M.,Govortsova O.,96.0,67.0,2-6,6-3,4-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kuznetsova S.,Hlavackova A.,46.0,65.0,6-3,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Arruabarrena-Vecino L.,Karatantcheva S.,87.0,120.0,6-4,1-6,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Peer S.,Erakovic M.,128.0,63.0,6-3,6-4,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Dellacqua C.,Medina Garrigues A.,131.0,62.0,1-6,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Min G.,Dominguez Lino L.,187.0,54.0,6-1,4-6,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Morita A.,Tsurenko L.,52.0,74.0,1-6,2-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sanchez M.,Puchkova O.,112.0,79.0,6-3,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Schiavone F.,Pennetta F.,47.0,92.0,7-5,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Pironkova T.,Mchale C.,50.0,48.0,3-6,4-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Townsend T.,Hradecka L.,471.0,57.0,3-6,7-6,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Niculescu M.,Svitolina E.,58.0,88.0,6-0,6-0,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Watson H.,Begu I.,39.0,53.0,2-6,4-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Date Krumm K.,Voskoboeva G.,75.0,105.0,6-4,3-6,6-4,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Robson L.,Arvidsson S.,43.0,49.0,6-2,6-7,1-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Puig M.,Cornet A.,102.0,33.0,7-6,2-6,2-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Radwanska U.,Rus A.,37.0,70.0,6-3,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Beck A.,Bertens K.,66.0,44.0,6-3,4-6,1-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Hampton J.,Mattek-Sands B.,64.0,132.0,5-7,6-3,6-1,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Lucic M.,Parmentier P.,109.0,78.0,7-5,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Hantuchova D.,Foretz S.,73.0,114.0,6-3,3-6,6-4,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Oprandi R.,Rybarikova M.,59.0,55.0,6-7,0-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Dulgheru A.,Larcherde Brito M.,491.0,136.0,6-4,6-4,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Voegele S.,Martic P.,71.0,91.0,4-6,6-4,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Muguruza G.,Jovanovski B.,95.0,40.0,2-6,7-5,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Oudin M.,Keys M.,85.0,77.0,4-6,6-4,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Govortsova O.,Kvitova P.,67.0,7.0,4-6,6-3,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Larsson J.,Pavlyuchenkova A.,69.0,24.0,7-5,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Shvedova Y.,Tsurenko L.,34.0,74.0,1-6,6-3,1-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Pervak K.,Vinci R.,93.0,16.0,3-6,4-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Dominguez Lino L.,Errani S.,54.0,8.0,2-6,6-3,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Cirstea S.,Medina Garrigues A.,29.0,62.0,4-6,6-3,6-1,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Mchale C.,Kirilenko M.,48.0,15.0,6-4,4-6,1-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Cibulkova D.,Halep S.,14.0,56.0,7-5,7-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Soler Espinosa S.,Suarez Navarro C.,68.0,21.0,1-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kuznetsova S.,Jankovic J.,46.0,23.0,0-6,6-2,7-5,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Scheepers C.,Bartoli M.,60.0,11.0,3-6,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Peer S.,Zakopalova K.,128.0,22.0,7-6,2-6,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Schiavone F.,Sharapova M.,47.0,3.0,2-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Burdette M.,Paszek T.,125.0,27.0,7-6,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sanchez M.,Radwanska A.,112.0,4.0,2-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Arruabarrena-Vecino L.,Lepchenko V.,87.0,26.0,6-1,6-4,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Stosur S.,Keys M.,9.0,77.0,6-3,6-4,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Hampton J.,Hsieh S.W.,64.0,35.0,6-3,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Lucic M.,Wickmayer Y.,109.0,32.0,6-3,3-6,2-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Dulgheru A.,Peng S.,491.0,38.0,0-6,6-4,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kerber A.,Begu I.,6.0,53.0,6-3,6-2,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Goerges J.,Arvidsson S.,25.0,49.0,6-3,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Muguruza G.,Makarova E.,95.0,19.0,6-3,1-6,6-4,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Flipkens K.,Niculescu M.,31.0,58.0,4-6,6-4,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Voegele S.,Petrova N.,71.0,12.0,2-6,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Safarova L.,Rybarikova M.,18.0,55.0,2-6,6-4,2-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Vesnina E.,Date Krumm K.,30.0,75.0,3-6,7-5,6-1,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Ivanovic A.,Townsend T.,13.0,471.0,6-1,6-2,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Cornet A.,Wozniacki C.,33.0,10.0,4-6,6-3,3-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Hantuchova D.,Azarenka V.,73.0,2.0,4-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Bertens K.,Barthel M.,44.0,28.0,1-6,4-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Radwanska U.,Stephens S.,37.0,17.0,6-3,6-4,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Errani S.,Larsson J.,8.0,69.0,6-3,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Cibulkova D.,Zakopalova K.,14.0,22.0,4-6,5-7,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kirilenko M.,Burdette M.,15.0,125.0,6-3,4-6,6-2,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sharapova M.,Suarez Navarro C.,3.0,21.0,7-5,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Arruabarrena-Vecino L.,Vinci R.,87.0,16.0,2-6,6-4,6-4,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Cirstea S.,Radwanska A.,29.0,4.0,7-6,3-6,4-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Tsurenko L.,Kvitova P.,74.0,7.0,2-6,6-7,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kuznetsova S.,Bartoli M.,46.0,11.0,4-6,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Wickmayer Y.,Kerber A.,32.0,6.0,1-6,6-7,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Muguruza G.,Rybarikova M.,95.0,55.0,6-4,6-0,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Goerges J.,Petrova N.,25.0,12.0,1-6,2-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Peng S.,Stosur S.,38.0,9.0,3-6,6-3,2-6,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Wozniacki C.,Vesnina E.,10.0,30.0,6-2,6-1,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Barthel M.,Ivanovic A.,28.0,13.0,6-1,3-6,6-0,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Azarenka V.,Flipkens K.,2.0,31.0,3-6,6-3,6-0,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Hampton J.,Radwanska U.,64.0,37.0,0-6,6-7,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Bartoli M.,Errani S.,11.0,8.0,3-6,2-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Zakopalova K.,Kvitova P.,22.0,7.0,2-6,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sharapova M.,Arruabarrena-Vecino L.,3.0,87.0,7-5,6-0,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kirilenko M.,Radwanska A.,15.0,4.0,6-1,4-6,7-5,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Radwanska U.,Azarenka V.,37.0,2.0,3-6,1-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Stosur S.,Barthel M.,9.0,28.0,4-6,6-2,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kerber A.,Muguruza G.,6.0,95.0,6-4,7-5,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Petrova N.,Wozniacki C.,12.0,10.0,6-7,3-6,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Kirilenko M.,Kvitova P.,15.0,7.0,4-6,6-4,6-3,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sharapova M.,Errani S.,3.0,8.0,7-6,6-2,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Stosur S.,Kerber A.,9.0,6.0,,,,Stosur S. Retired
BNP Paribas Open,2013-03-06,2013-03-17,3,Wozniacki C.,Azarenka V.,10.0,2.0,,,,Azarenka V. Retired
BNP Paribas Open,2013-03-06,2013-03-17,3,Kerber A.,Wozniacki C.,6.0,10.0,6-2,4-6,5-7,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Sharapova M.,Kirilenko M.,3.0,15.0,6-4,6-3,,Completed
BNP Paribas Open,2013-03-06,2013-03-17,3,Wozniacki C.,Sharapova M.,10.0,3.0,2-6,2-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Pervak K.,Tomljanovic A.,99.0,242.0,2-6,2-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Watson H.,Morita A.,39.0,50.0,6-1,5-7,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Hsieh S.W.,Tsurenko L.,38.0,74.0,6-4,7-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Begu I.,Erakovic M.,53.0,62.0,6-1,4-6,6-4,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Mladenovic K.,Wozniak A.,48.0,58.0,7-5,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Pennetta F.,Larsson J.,103.0,65.0,6-4,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Peng S.,Arvidsson S.,34.0,51.0,6-3,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Tatishvili A.,Bertens K.,60.0,42.0,0-6,0-1,,Tatishvili A. Retired
Sony Ericsson Open,2013-03-19,2013-03-30,3,Scheepers C.,Date Krumm K.,61.0,78.0,2-6,0-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Jovanovski B.,Petkovic A.,41.0,162.0,3-6,1-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Hampton J.,Niculescu M.,68.0,52.0,6-4,6-3,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Rus A.,Oprandi R.,75.0,59.0,4-6,6-3,3-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Hantuchova D.,Pironkova T.,69.0,46.0,6-2,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Siniakova K.,Muguruza G.,821.0,73.0,2-6,6-3,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Voegele S.,Martic P.,72.0,91.0,6-3,6-3,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Govortsova O.,Czink M.,64.0,94.0,3-6,6-3,6-2,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Kuznetsova S.,Dominguez Lino L.,45.0,56.0,6-3,6-3,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Lisicki S.,Halep S.,37.0,57.0,2-6,6-3,5-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Beck A.,Radwanska U.,67.0,33.0,3-6,1-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Pliskova Ka.,Hradecka L.,92.0,54.0,6-2,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Rybarikova M.,Burdette M.,49.0,104.0,6-2,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Duval V.,Hlavackova A.,376.0,66.0,7-6,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Giorgi C.,Robson L.,85.0,43.0,2-6,6-4,3-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Dulgheru A.,Medina Garrigues A.,366.0,63.0,7-5,4-6,6-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Peer S.,Bouchard E.,116.0,123.0,6-4,1-6,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Parmentier P.,Soler Espinosa S.,79.0,70.0,0-6,7-6,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Cepelova J.,Schiavone F.,90.0,47.0,7-5,4-6,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Zheng J.,Shvedova Y.,44.0,35.0,7-5,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Vekic D.,Putintseva Y.,95.0,93.0,7-6,6-0,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Kiick A.,Keys M.,426.0,76.0,0-6,0-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Mchale C.,Kontaveit A.,55.0,368.0,6-2,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Puig M.,Mattek-Sands B.,102.0,131.0,4-6,5-7,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Bertens K.,Li N.,42.0,5.0,3-6,1-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Radwanska A.,Hsieh S.W.,4.0,38.0,6-3,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Tomljanovic A.,Goerges J.,242.0,26.0,7-6,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Peng S.,Kvitova P.,34.0,8.0,7-5,2-6,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Flipkens K.,Voegele S.,28.0,72.0,6-4,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Stephens S.,Govortsova O.,16.0,64.0,0-6,6-4,6-4,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Morita A.,Wickmayer Y.,50.0,30.0,7-6,2-6,6-3,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Pavlyuchenkova A.,Muguruza G.,25.0,73.0,6-4,2-6,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Williams S.,Pennetta F.,1.0,103.0,6-1,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Cibulkova D.,Mladenovic K.,14.0,48.0,6-2,6-3,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Wozniacki C.,Pliskova Ka.,9.0,92.0,5-7,6-3,6-3,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Rybarikova M.,Barthel M.,49.0,23.0,6-3,7-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Safarova L.,Oprandi R.,19.0,59.0,6-7,6-4,6-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Petkovic A.,Bartoli M.,162.0,11.0,6-3,4-1,,Bartoli M. Retired
Sony Ericsson Open,2013-03-19,2013-03-30,3,Begu I.,Lepchenko V.,53.0,29.0,3-6,4-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Date Krumm K.,Williams V.,78.0,18.0,6-7,6-3,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Vesnina E.,Vekic D.,32.0,95.0,6-4,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Mchale C.,Vinci R.,55.0,15.0,7-6,1-6,3-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Hampton J.,Suarez Navarro C.,68.0,21.0,7-5,5-7,6-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Keys M.,Davis L.,76.0,81.0,1-6,7-5,6-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Makarova E.,Kuznetsova S.,20.0,45.0,4-6,4-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Zakopalova K.,Medina Garrigues A.,22.0,63.0,6-3,7-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Kerber A.,Schiavone F.,6.0,47.0,6-7,6-3,6-2,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Halep S.,Paszek T.,57.0,31.0,6-1,6-7,7-5,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Soler Espinosa S.,Cirstea S.,70.0,27.0,6-2,5-7,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Robson L.,Cornet A.,43.0,36.0,7-5,5-7,1-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Zheng J.,Petrova N.,44.0,12.0,3-6,1-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Mattek-Sands B.,Kirilenko M.,131.0,13.0,1-6,4-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Bouchard E.,Sharapova M.,123.0,2.0,2-6,0-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Ivanovic A.,Radwanska U.,17.0,33.0,6-2,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Jankovic J.,Duval V.,24.0,376.0,6-3,7-5,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Errani S.,Hantuchova D.,7.0,69.0,6-3,6-1,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Li N.,Lepchenko V.,5.0,29.0,6-2,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Petkovic A.,Tomljanovic A.,162.0,242.0,6-0,4-6,6-7,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Rybarikova M.,Radwanska A.,49.0,4.0,6-7,6-2,3-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Muguruza G.,Wozniacki C.,73.0,9.0,6-2,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Flipkens K.,Kvitova P.,28.0,8.0,6-0,4-6,6-1,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Williams V.,Stephens S.,18.0,16.0,,,,Williams V. Retired
Sony Ericsson Open,2013-03-19,2013-03-30,3,Oprandi R.,Cibulkova D.,59.0,14.0,3-6,4-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Morita A.,Williams S.,50.0,1.0,3-6,3-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Davis L.,Cornet A.,81.0,36.0,6-2,3-6,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Jankovic J.,Petrova N.,24.0,12.0,7-6,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Cirstea S.,Kerber A.,27.0,6.0,6-4,6-0,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Zakopalova K.,Kirilenko M.,22.0,13.0,6-2,7-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Sharapova M.,Vesnina E.,2.0,32.0,6-4,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Suarez Navarro C.,Vinci R.,21.0,15.0,7-5,4-6,4-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Kuznetsova S.,Ivanovic A.,45.0,17.0,3-6,3-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Errani S.,Halep S.,7.0,57.0,6-1,6-0,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Li N.,Muguruza G.,5.0,73.0,7-6,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Flipkens K.,Tomljanovic A.,28.0,242.0,6-7,6-4,6-3,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Cibulkova D.,Williams S.,14.0,1.0,6-2,4-6,2-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Stephens S.,Radwanska A.,16.0,4.0,6-4,2-6,0-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Vinci R.,Cornet A.,15.0,36.0,2-6,6-4,6-4,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Errani S.,Ivanovic A.,7.0,17.0,1-6,6-4,6-2,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Jankovic J.,Cirstea S.,24.0,27.0,6-0,6-4,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Sharapova M.,Zakopalova K.,2.0,22.0,6-2,6-2,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Li N.,Williams S.,5.0,1.0,3-6,6-7,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Radwanska A.,Flipkens K.,4.0,28.0,4-6,6-4,6-2,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Sharapova M.,Errani S.,2.0,7.0,7-5,7-5,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Vinci R.,Jankovic J.,15.0,24.0,4-6,7-6,3-6,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Jankovic J.,Sharapova M.,24.0,2.0,2-6,1-6,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Williams S.,Radwanska A.,1.0,4.0,6-0,6-3,,Completed
Sony Ericsson Open,2013-03-19,2013-03-30,3,Sharapova M.,Williams S.,2.0,1.0,6-4,3-6,0-6,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Malek T.,Cirstea S.,103.0,25.0,4-6,6-7,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Hampton J.,Govortsova O.,66.0,60.0,4-6,7-6,4-6,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Czink M.,Johansson M.,101.0,81.0,7-5,3-6,5-7,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Giorgi C.,Minella M.,85.0,97.0,6-4,6-4,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Hlavackova A.,Puig M.,67.0,104.0,4-6,0-6,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Rodionova An.,Mattek-Sands B.,111.0,113.0,4-6,7-6,6-7,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Mladenovic K.,Burdette M.,49.0,99.0,1-6,6-1,0-6,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Mchale C.,Lepchenko V.,55.0,27.0,3-6,6-4,2-6,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Voegele S.,Pereira T.,63.0,119.0,4-6,6-2,6-4,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Burnett N.,Bouchard E.,145.0,114.0,2-6,3-6,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Paszek T.,Min G.,31.0,187.0,3-6,,,Paszek T. Retired
Family Circle Cup,2013-04-01,2013-04-07,3,Schiavone F.,Soler Espinosa S.,47.0,68.0,6-3,4-6,6-7,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Pegula J.,Muguruza G.,148.0,76.0,6-7,6-4,7-5,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Scheepers C.,Garcia C.,69.0,138.0,6-7,4-6,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Medina Garrigues A.,Rus A.,59.0,84.0,6-2,6-2,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Petkovic A.,Townsend T.,139.0,349.0,6-3,6-0,,Completed
Family Circle Cup,2013-04-01,2013-04-07,3,Lisicki S.,Tatishvili A.,41.0,62.0,6-0,6-0,,Completed
