Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
BNP Paribas Open,2015-03-11,2015-03-22,3,Halep S.,Pliskova Ka.,3.0,15.0,6-4,6-4,,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Bacsinszky T.,Svitolina E.,26.0,29.0,4-6,6-1,6-1,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Pennetta F.,Sharapova M.,16.0,2.0,3-6,6-3,6-2,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Bencic B.,Jankovic J.,37.0,21.0,3-6,6-3,3-6,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Bouchard E.,Tsurenko L.,7.0,85.0,7-6,5-7,4-6,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Lisicki S.,Garcia C.,30.0,28.0,6-4,6-4,,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Suarez Navarro C.,Halep S.,13.0,3.0,7-5,1-6,1-6,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Bacsinszky T.,Williams S.,26.0,1.0,5-7,3-6,,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Tsurenko L.,Jankovic J.,85.0,21.0,1-6,1-4,,Tsurenko L. Retired
BNP Paribas Open,2015-03-11,2015-03-22,3,Pennetta F.,Lisicki S.,16.0,30.0,4-6,7-6,6-7,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Jankovic J.,Lisicki S.,21.0,30.0,3-6,6-3,6-1,Completed
BNP Paribas Open,2015-03-11,2015-03-22,3,Williams S.,Halep S.,1.0,3.0,,,,Williams S. Retired
BNP Paribas Open,2015-03-11,2015-03-22,3,Jankovic J.,Halep S.,21.0,3.0,6-2,5-7,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Schmiedlova A.,Hercog P.,58.0,69.0,6-3,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Brengle M.,Krunic A.,44.0,77.0,6-0,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Bellis C.,De Vroome I.,211.0,227.0,6-2,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Knapp K.,Siniakova K.,55.0,78.0,6-2,6-0,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Rogers S.,Niculescu M.,86.0,70.0,6-7,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Cetkovska P.,Badosa Gibert. P.,89.0,419.0,1-6,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Shvedova Y.,Larsson J.,74.0,52.0,4-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Koukalova K.,Mladenovic K.,84.0,64.0,4-6,4-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Kanepi K.,Abanda F.,51.0,235.0,6-2,6-3,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Vikhlyantseva N.,Smitkova T.,373.0,60.0,6-0,5-7,2-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Jovanovski B.,Barthel M.,65.0,39.0,3-6,6-3,6-2,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Tomljanovic A.,Nara K.,53.0,54.0,4-6,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Zhang S.,Beck A.,80.0,81.0,4-6,6-4,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Cirstea S.,Mchale C.,148.0,66.0,5-7,4-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Hantuchova D.,Bencic B.,46.0,34.0,1-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Pironkova T.,Kozlova K.,50.0,106.0,6-4,6-3,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Lucic M.,Riske A.,59.0,43.0,4-6,0-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Rodina E.,Watson H.,96.0,41.0,6-3,1-6,5-7,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Parmentier P.,Bertens K.,95.0,71.0,4-6,6-2,6-3,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Dulgheru A.,Vesnina E.,72.0,62.0,4-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Vandeweghe C.,Radwanska U.,33.0,123.0,4-6,7-6,3-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Erakovic M.,Gavrilova D.,76.0,97.0,1-5,,,Erakovic M. Retired
Sony Ericsson Open,2015-03-24,2015-04-04,3,Voegele S.,Flipkens K.,103.0,57.0,6-2,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Babos T.,Vaidisova N.,87.0,328.0,1-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Vinci R.,Maria T.,40.0,113.0,6-7,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Soler Espinosa S.,Azarenka V.,67.0,36.0,1-6,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Rybarikova M.,Van Uytvanck A.,47.0,115.0,5-7,6-2,0-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Cepelova J.,Goerges J.,68.0,63.0,1-6,0-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Puig M.,Falconi I.,48.0,100.0,6-7,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Zvonareva V.,Pavlyuchenkova A.,153.0,38.0,2-6,6-3,5-7,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Davis L.,Karatantcheva S.,61.0,120.0,3-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Stephens S.,Wickmayer Y.,45.0,92.0,6-1,6-3,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Schmiedlova A.,Radwanska A.,58.0,8.0,4-6,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Begu I.,Smitkova T.,35.0,60.0,5-7,6-4,6-4,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Badosa Gibert. P.,Zheng S.,419.0,75.0,6-1,7-5,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Beck A.,Pliskova Ka.,81.0,14.0,6-2,3-6,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Suarez Navarro C.,Voegele S.,12.0,103.0,6-3,6-1,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Mchale C.,Petkovic A.,66.0,10.0,2-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Zahlavova Strycova B.,Mladenovic K.,22.0,64.0,5-7,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Lepchenko V.,Kanepi K.,31.0,51.0,2-6,4-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Vesnina E.,Cornet A.,62.0,24.0,4-6,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Svitolina E.,Jovanovski B.,27.0,65.0,6-3,7-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Knapp K.,Makarova E.,55.0,9.0,1-6,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Wozniacki C.,Brengle M.,5.0,44.0,6-0,6-1,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Williams V.,Radwanska U.,16.0,123.0,6-3,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Parmentier P.,Stosur S.,95.0,26.0,1-6,6-3,0-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Nara K.,Garcia C.,54.0,25.0,6-3,7-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Gavrilova D.,Sharapova M.,97.0,2.0,7-6,6-3,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Halep S.,Vaidisova N.,3.0,328.0,6-4,2-6,6-1,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Larsson J.,Safarova L.,52.0,11.0,7-6,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Diyas Z.,Bellis C.,32.0,211.0,2-6,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Riske A.,Kuznetsova S.,43.0,29.0,2-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Giorgi C.,Van Uytvanck A.,37.0,115.0,6-3,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Karatantcheva S.,Muguruza G.,120.0,19.0,1-6,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Azarenka V.,Jankovic J.,36.0,17.0,6-1,6-1,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Goerges J.,Lisicki S.,63.0,21.0,6-7,7-6,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Pennetta F.,Pironkova T.,28.0,50.0,6-7,6-3,6-3,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Stephens S.,Keys M.,45.0,18.0,6-4,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Falconi I.,Ivanovic A.,100.0,6.0,5-7,7-6,3-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Bencic B.,Dellacqua C.,34.0,42.0,6-2,4-6,6-2,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Maria T.,Bouchard E.,113.0,7.0,6-0,7-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Pavlyuchenkova A.,Errani S.,38.0,13.0,1-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Watson H.,Kerber A.,41.0,15.0,5-7,6-3,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Niculescu M.,Williams S.,70.0,1.0,3-6,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Kanepi K.,Wozniacki C.,51.0,5.0,6-4,1-6,3-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Svitolina E.,Makarova E.,27.0,9.0,0-6,4-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Suarez Navarro C.,Cornet A.,12.0,24.0,6-0,6-4,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Mladenovic K.,Petkovic A.,64.0,10.0,0-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Gavrilova D.,Nara K.,97.0,54.0,6-0,7-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Stosur S.,Williams V.,26.0,16.0,4-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Badosa Gibert. P.,Pliskova Ka.,419.0,14.0,5-7,1-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Radwanska A.,Begu I.,8.0,35.0,6-2,4-6,6-2,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Giorgi C.,Halep S.,37.0,3.0,4-6,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Kuznetsova S.,Kerber A.,29.0,15.0,6-3,3-6,6-3,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Pennetta F.,Azarenka V.,28.0,36.0,7-6,7-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Maria T.,Bencic B.,113.0,34.0,4-6,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Muguruza G.,Errani S.,19.0,13.0,6-4,4-6,1-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Williams S.,Bellis C.,1.0,211.0,6-1,6-1,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Larsson J.,Stephens S.,52.0,45.0,4-6,4-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Ivanovic A.,Lisicki S.,6.0,21.0,6-7,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Radwanska A.,Suarez Navarro C.,8.0,12.0,7-5,0-6,4-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Wozniacki C.,Williams V.,5.0,16.0,3-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Kuznetsova S.,Williams S.,29.0,1.0,2-6,3-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Gavrilova D.,Pliskova Ka.,97.0,14.0,3-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Petkovic A.,Makarova E.,10.0,9.0,6-1,7-5,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Errani S.,Lisicki S.,13.0,21.0,1-6,2-6,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Bencic B.,Stephens S.,34.0,45.0,4-6,6-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Pennetta F.,Halep S.,28.0,3.0,3-6,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Petkovic A.,Pliskova Ka.,10.0,14.0,6-4,6-2,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Williams V.,Suarez Navarro C.,16.0,12.0,6-0,1-6,5-7,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Lisicki S.,Williams S.,21.0,1.0,6-7,6-1,3-6,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Stephens S.,Halep S.,45.0,3.0,1-6,5-7,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Suarez Navarro C.,Petkovic A.,12.0,10.0,6-3,6-3,,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Williams S.,Halep S.,1.0,3.0,6-2,4-6,7-5,Completed
Sony Ericsson Open,2015-03-24,2015-04-04,3,Williams S.,Suarez Navarro C.,1.0,12.0,6-2,6-0,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Erakovic M.,Scheepers C.,79.0,104.0,2-6,6-2,4-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Maria T.,Falconi I.,95.0,88.0,6-1,6-3,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Voegele S.,Shvedova Y.,91.0,78.0,5-7,2-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Watson H.,Vekic D.,41.0,108.0,3-6,6-4,5-7,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Davis L.,Min G.,66.0,115.0,6-7,7-6,6-3,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Dulgheru A.,Tomljanovic A.,68.0,60.0,6-7,6-4,4-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Putintseva Y.,Rodina E.,99.0,90.0,3-6,3-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Rogers S.,Soler Espinosa S.,80.0,64.0,6-3,6-1,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Lucic M.,Kucova K.,58.0,126.0,3-6,6-3,3-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Begu I.,Siegemund L.,36.0,144.0,6-2,7-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Babos T.,Barthel M.,87.0,39.0,3-6,3-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Vickery S.,Pegula J.,137.0,614.0,4-6,6-3,7-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Zhang S.,Gibbs N.,84.0,97.0,6-4,7-5,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Diyas Z.,Hradecka L.,31.0,110.0,6-4,1-6,3-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Mchale C.,Kovinic D.,63.0,121.0,2-6,3-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Riske A.,Bondarenko K.,45.0,166.0,4-6,6-4,1-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Brengle M.,Gallovits E.,43.0,298.0,6-7,6-4,6-2,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Stosur S.,Karatantcheva S.,26.0,109.0,6-2,6-4,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Sorribes Tormo S.,Pavlyuchenkova A.,195.0,38.0,6-4,3-0,,Pavlyuchenkova A. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Buyukakcay C.,Arruabarrena L.,117.0,83.0,2-6,2-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Vesnina E.,Cepelova J.,71.0,122.0,2-6,7-6,6-7,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Stephens S.,Mattek-Sands B.,40.0,176.0,3-6,6-3,6-2,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Bencic B.,Dellacqua C.,35.0,44.0,6-1,6-2,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Mitu A.,Lepchenko V.,107.0,30.0,6-2,2-1,,Lepchenko V. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Jankovic J.,Maria T.,17.0,95.0,6-3,6-7,6-1,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Vickery S.,Garcia C.,137.0,28.0,3-6,6-4,3-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Kucova K.,Hradecka L.,126.0,110.0,5-7,3-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Kerber A.,Rodina E.,16.0,90.0,3-6,6-3,6-4,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Petkovic A.,Scheepers C.,11.0,104.0,1-6,6-1,6-2,Scheepers C. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Bencic B.,Kovinic D.,35.0,121.0,6-4,3-6,2-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Makarova E.,Zhang S.,8.0,84.0,5-7,6-3,6-2,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Shvedova Y.,Begu I.,78.0,36.0,0-6,7-6,4-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Brengle M.,Vekic D.,43.0,108.0,6-1,6-3,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Rogers S.,Sorribes Tormo S.,80.0,195.0,5-7,1-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Mitu A.,Tomljanovic A.,107.0,60.0,6-2,6-2,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Stosur S.,Arruabarrena L.,26.0,83.0,3-6,6-3,4-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Cepelova J.,Errani S.,122.0,14.0,3-6,6-7,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Stephens S.,Barthel M.,40.0,39.0,3-6,6-7,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Davis L.,Bouchard E.,66.0,7.0,6-3,6-1,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Bondarenko K.,Keys M.,166.0,20.0,2-6,1-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Makarova E.,Begu I.,8.0,36.0,,,,Makarova E. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Hradecka L.,Garcia C.,110.0,28.0,5-7,7-5,6-4,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Arruabarrena L.,Kerber A.,83.0,16.0,3-6,0-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Davis L.,Barthel M.,66.0,39.0,6-4,3-0,,Barthel M. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Petkovic A.,Brengle M.,11.0,43.0,6-4,6-4,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Sorribes Tormo S.,Errani S.,195.0,14.0,2-6,7-5,2-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Keys M.,Mitu A.,20.0,107.0,6-2,6-0,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Jankovic J.,Kovinic D.,17.0,121.0,,,,Jankovic J. Retired
Family Circle Cup,2015-04-06,2015-04-12,3,Keys M.,Davis L.,20.0,66.0,6-2,6-2,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Errani S.,Hradecka L.,14.0,110.0,2-6,4-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Kovinic D.,Petkovic A.,121.0,11.0,6-2,3-6,1-6,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Begu I.,Kerber A.,36.0,16.0,6-7,6-7,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Hradecka L.,Keys M.,110.0,20.0,1-6,4-6,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Kerber A.,Petkovic A.,16.0,11.0,6-4,6-4,,Completed
Family Circle Cup,2015-04-06,2015-04-12,3,Kerber A.,Keys M.,16.0,20.0,6-2,4-6,7-5,Completed
Katowice Open,2015-04-06,2015-04-12,3,Van Uytvanck A.,Rybarikova M.,105.0,49.0,6-2,6-3,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Zvonareva V.,Knapp K.,145.0,54.0,7-5,6-4,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Allertova D.,Giorgi C.,89.0,34.0,5-7,6-4,4-6,Completed
Katowice Open,2015-04-06,2015-04-12,3,Hercog P.,Doi M.,65.0,103.0,6-0,3-6,6-2,Completed
Katowice Open,2015-04-06,2015-04-12,3,Cornet A.,Bertens K.,24.0,86.0,6-1,6-3,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Friedsam A.L.,Linette M.,102.0,106.0,6-7,4-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Martic P.,Koukalova K.,175.0,85.0,2-6,4-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Beck A.,Flipkens K.,75.0,70.0,4-6,1-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Smitkova T.,Witthoeft C.,57.0,74.0,2-6,2-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Radwanska U.,Kulichkova E.,113.0,123.0,0-6,1-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Torro Flor M.T.,Siniakova K.,94.0,77.0,6-4,5-7,2-6,Completed
Katowice Open,2015-04-06,2015-04-12,3,Frech M.,Mestach A.S.,433.0,112.0,2-6,1-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Kanepi K.,Peer S.,50.0,118.0,6-1,6-2,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Schmiedlova A.,Abduraimova N.,67.0,159.0,6-1,4-6,6-1,Completed
Katowice Open,2015-04-06,2015-04-12,3,Radwanska A.,Wickmayer Y.,9.0,92.0,6-1,6-3,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Niculescu M.,Mladenovic K.,62.0,56.0,6-4,6-4,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Zvonareva V.,Koukalova K.,145.0,85.0,1-6,4-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Giorgi C.,Linette M.,34.0,106.0,6-7,6-2,6-3,Completed
Katowice Open,2015-04-06,2015-04-12,3,Hercog P.,Cornet A.,65.0,24.0,6-4,1-6,3-6,Completed
Katowice Open,2015-04-06,2015-04-12,3,Van Uytvanck A.,Witthoeft C.,105.0,74.0,6-3,6-3,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Siniakova K.,Schmiedlova A.,77.0,67.0,1-6,6-3,3-6,Completed
Katowice Open,2015-04-06,2015-04-12,3,Kanepi K.,Kulichkova E.,50.0,123.0,1-6,2-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Niculescu M.,Flipkens K.,62.0,70.0,7-6,1-6,4-6,Completed
Katowice Open,2015-04-06,2015-04-12,3,Mestach A.S.,Radwanska A.,112.0,9.0,3-6,1-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Schmiedlova A.,Cornet A.,67.0,24.0,6-2,6-0,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Flipkens K.,Van Uytvanck A.,70.0,105.0,2-6,4-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Kulichkova E.,Giorgi C.,123.0,34.0,3-6,4-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Koukalova K.,Radwanska A.,85.0,9.0,1-6,1-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Schmiedlova A.,Van Uytvanck A.,67.0,105.0,6-4,6-1,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Radwanska A.,Giorgi C.,9.0,34.0,4-6,2-6,,Completed
Katowice Open,2015-04-06,2015-04-12,3,Giorgi C.,Schmiedlova A.,34.0,67.0,4-6,3-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Lizarazo Y.,Maria T.,439.0,92.0,3-6,2-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Pfizenmaier D.,Date Krumm K.,144.0,152.0,6-2,7-5,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Kolar N.,Glushko J.,241.0,128.0,3-6,1-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Chirico L.,Svitolina E.,141.0,27.0,2-6,1-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Rogers S.,Dominguez Lino L.,79.0,120.0,3-6,2-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Haddad Maia B.,Herazo Gonzalez M.,190.0,1131.0,6-3,2-6,7-6,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Pereira T.,Schiavone F.,130.0,70.0,6-1,6-4,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Vickery S.,Kucova K.,139.0,122.0,6-0,5-7,6-4,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Minella M.,Mayr P.,195.0,151.0,4-6,7-5,6-2,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Kovinic D.,Perez Garcia M.P.,109.0,1171.0,6-4,6-1,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Falconi I.,Cirstea S.,91.0,145.0,6-4,6-1,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Burger C.,Puig M.,227.0,51.0,2-6,3-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Gibbs N.,Rodionova An.,100.0,171.0,6-3,7-5,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Zanevska M.,Shvedova Y.,121.0,75.0,4-6,7-6,2-6,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Panova A.,Tomljanovic A.,154.0,60.0,6-4,6-1,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Babos T.,Duque Marino M.,87.0,134.0,4-6,7-6,3-6,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Pfizenmaier D.,Falconi I.,144.0,91.0,7-5,2-6,3-6,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Minella M.,Pereira T.,195.0,130.0,5-7,5-7,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Kovinic D.,Svitolina E.,109.0,27.0,3-6,1-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Dominguez Lino L.,Haddad Maia B.,120.0,190.0,7-6,6-0,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Vickery S.,Shvedova Y.,139.0,75.0,0-6,2-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Panova A.,Glushko J.,154.0,128.0,4-6,2-6,,Completed
Copa Claro Colsanitas,2015-04-13,2015-04-19,3,Maria T.,Duque Marino M.,92.0,134.0,4-6,4-6,,Completed
